node1,node2,node_types,weight,min_type
4,3750,"(0, 0)",0.46981137243190213,0
4,3884,"(0, 2)",0.4842314372289583,0
4,4059,"(0, 0)",0.3362577482420601,0
4,4297,"(0, 0)",0.12317583594320511,0
5,8,"(0, 0)",0.17014940493578062,0
5,12,"(0, 0)",0.0869174320835581,0
5,20,"(0, 0)",0.30568428157168676,0
5,32,"(0, 0)",0.4149157143324412,0
5,196,"(0, 0)",0.39669062252591936,0
5,205,"(0, 0)",0.2929441072969393,0
5,2553,"(0, 0)",0.4932105951118152,0
5,2577,"(0, 0)",0.39037749619709866,0
5,3110,"(0, 0)",0.10654854412865153,0
5,4231,"(0, 0)",0.371619514907319,0
6,10,"(0, 0)",0.2055261540534355,0
6,11,"(0, 1)",0.3197699172842975,0
6,15,"(0, 0)",0.482491243443862,0
6,740,"(0, 0)",0.44068810437180783,0
6,1502,"(0, 0)",0.45609363090890226,0
6,2789,"(0, 0)",0.08629944175502666,0
6,3107,"(0, 1)",0.28321282610995896,0
6,3750,"(0, 0)",0.4413064837462765,0
6,4083,"(0, 0)",0.43053911714239623,0
6,4151,"(0, 0)",0.2939837912168997,0
7,13,"(0, 0)",0.23167429723645191,0
7,18,"(0, 0)",0.24183161497207586,0
7,19,"(0, 0)",0.13096106291566514,0
7,23,"(0, 0)",0.19026184588613695,0
7,24,"(0, 2)",0.2573006995715247,0
7,160,"(0, 0)",0.47067341118869094,0
7,192,"(0, 0)",0.3566649127682672,0
7,204,"(0, 0)",0.4990334357535527,0
7,298,"(0, 0)",0.37636309078945834,0
7,533,"(0, 0)",0.3804197589309218,0
7,905,"(0, 1)",0.34002795444210787,0
7,1327,"(0, 0)",0.21942800444211535,0
7,1453,"(0, 0)",0.29730674122049294,0
7,2120,"(0, 0)",0.15498089984661828,0
7,2198,"(0, 0)",0.4578271733334424,0
7,3145,"(0, 0)",0.35287735587183294,0
7,3680,"(0, 0)",0.14149566268830396,0
7,4125,"(0, 0)",0.427687751621063,0
7,4228,"(0, 0)",0.1292689276755341,0
8,12,"(0, 0)",0.19735962099680146,0
8,20,"(0, 0)",0.44231637998156575,0
8,32,"(0, 0)",0.4948453596832034,0
8,205,"(0, 0)",0.39037357748700324,0
8,2553,"(0, 0)",0.398690251643424,0
8,2577,"(0, 0)",0.49698140116055806,0
8,3110,"(0, 0)",0.26484284459633617,0
8,4231,"(0, 0)",0.3785020017211252,0
9,26,"(0, 0)",0.20311989070497039,0
9,115,"(0, 0)",0.45675632453202225,0
9,119,"(0, 0)",0.33668976818430496,0
9,121,"(0, 0)",0.38511351573270663,0
9,126,"(0, 0)",0.3824923005761087,0
9,128,"(0, 0)",0.24410491596852346,0
9,132,"(0, 0)",0.3148071473140369,0
9,134,"(0, 0)",0.40586708415441075,0
9,135,"(0, 0)",0.26898494381657045,0
9,141,"(0, 0)",0.492521207665219,0
9,156,"(0, 0)",0.38350704035258365,0
9,159,"(0, 0)",0.41811177931266014,0
9,493,"(0, 0)",0.23738084108517782,0
9,984,"(0, 0)",0.2133553279823997,0
9,1060,"(0, 1)",0.4676153152989277,0
9,1065,"(0, 0)",0.4423732536827386,0
9,1187,"(0, 0)",0.43881944187010846,0
9,1345,"(0, 0)",0.32637544519561595,0
9,2515,"(0, 0)",0.45966167942268316,0
9,3344,"(0, 0)",0.34805186191415516,0
9,4059,"(0, 0)",0.2462582322305419,0
9,4125,"(0, 0)",0.4496882469260935,0
10,740,"(0, 0)",0.28114475851769805,0
10,1768,"(0, 0)",0.3955010430446076,0
10,2789,"(0, 0)",0.14144393395295843,0
10,3107,"(0, 1)",0.4041756927830065,0
10,3515,"(0, 0)",0.49037471624609913,0
10,4083,"(0, 0)",0.27012532970071723,0
10,4151,"(0, 0)",0.3469160773986342,0
11,14,"(1, 0)",0.382039395874295,0
11,15,"(1, 0)",0.1628566240593183,0
11,22,"(1, 0)",0.3217190389143896,0
11,24,"(1, 2)",1.9505245166364795,1
11,86,"(1, 1)",0.9849985837553281,1
11,127,"(1, 0)",0.48269150603671707,0
11,141,"(1, 0)",0.46241128878952836,0
11,161,"(1, 0)",0.30556212134359423,0
11,162,"(1, 0)",0.4595006528831024,0
11,163,"(1, 1)",0.5707166372202567,1
11,287,"(1, 1)",1.124511147710298,1
11,378,"(1, 0)",0.36144294184343995,0
11,726,"(1, 1)",0.570927340294976,1
11,854,"(1, 0)",0.3811710619258998,0
11,867,"(1, 1)",1.4779247831380096,1
11,1060,"(1, 1)",1.2680187796892828,1
11,1335,"(1, 0)",0.40017263621991317,0
11,1616,"(1, 1)",1.1456658384862803,1
11,2671,"(1, 1)",1.4939387187143016,1
11,2789,"(1, 0)",0.40556751412910247,0
11,3107,"(1, 1)",0.22451301887520347,1
11,3647,"(1, 0)",0.29593604539280843,0
11,3750,"(1, 0)",0.3950228866313544,0
11,3884,"(1, 2)",0.5837221126065709,1
11,4111,"(1, 1)",1.8092082668379919,1
11,4297,"(1, 0)",0.23936481141681548,0
12,20,"(0, 0)",0.24556628433072217,0
12,31,"(0, 0)",0.46229663637106044,0
12,32,"(0, 0)",0.33094067444180914,0
12,196,"(0, 0)",0.4558034335105405,0
12,205,"(0, 0)",0.3725293679698285,0
12,2553,"(0, 0)",0.4387880451599445,0
12,2577,"(0, 0)",0.464727768767544,0
12,3110,"(0, 0)",0.08461807104931329,0
12,4231,"(0, 0)",0.2888430716514885,0
13,18,"(0, 0)",0.053481305144882446,0
13,19,"(0, 0)",0.19974008110541824,0
13,23,"(0, 0)",0.2242718216807423,0
13,24,"(0, 2)",0.3976378880338243,0
13,160,"(0, 0)",0.2826136585517344,0
13,493,"(0, 0)",0.4350742309651225,0
13,533,"(0, 0)",0.2656639456973969,0
13,1327,"(0, 0)",0.3724123763644384,0
13,1453,"(0, 0)",0.4667987072053684,0
13,2120,"(0, 0)",0.35057224706831713,0
13,3344,"(0, 0)",0.3290926370158714,0
13,3680,"(0, 0)",0.18936725790894857,0
13,4125,"(0, 0)",0.20858199607165473,0
13,4228,"(0, 0)",0.2861710283908311,0
14,15,"(0, 0)",0.22111286710637182,0
14,22,"(0, 0)",0.13362230352751453,0
14,121,"(0, 0)",0.45838771798554645,0
14,126,"(0, 0)",0.3854872241722116,0
14,127,"(0, 0)",0.29341535406314617,0
14,132,"(0, 0)",0.3835222288212278,0
14,134,"(0, 0)",0.2942357048354247,0
14,135,"(0, 0)",0.41017296351660526,0
14,141,"(0, 0)",0.17569615818224768,0
14,156,"(0, 0)",0.20755522156765868,0
14,159,"(0, 0)",0.2900663717151618,0
14,161,"(0, 0)",0.3793633218960346,0
14,162,"(0, 0)",0.32161102282104786,0
14,163,"(0, 1)",0.3499690557749325,0
14,378,"(0, 0)",0.46201411299933726,0
14,854,"(0, 0)",0.36019969186792206,0
14,1065,"(0, 0)",0.2725386371993598,0
14,1187,"(0, 0)",0.45913007103659464,0
14,3647,"(0, 0)",0.09556085369928931,0
14,3884,"(0, 2)",0.3713284776841692,0
14,4059,"(0, 0)",0.2901821765319295,0
14,4297,"(0, 0)",0.20026912364696542,0
15,22,"(0, 0)",0.16695610201487507,0
15,127,"(0, 0)",0.38298575691531567,0
15,134,"(0, 0)",0.46581606885120996,0
15,141,"(0, 0)",0.3278931533289431,0
15,156,"(0, 0)",0.4123261936865052,0
15,159,"(0, 0)",0.46779640870789085,0
15,161,"(0, 0)",0.2624889521484646,0
15,162,"(0, 0)",0.3437987929007357,0
15,163,"(0, 1)",0.4375053828240327,0
15,378,"(0, 0)",0.3421417119249035,0
15,854,"(0, 0)",0.3022988518119252,0
15,1065,"(0, 0)",0.4321755460459492,0
15,1335,"(0, 0)",0.445895014268092,0
15,3107,"(0, 1)",0.34196572612176473,0
15,3647,"(0, 0)",0.13308687201994807,0
15,3750,"(0, 0)",0.45678647221108865,0
15,3884,"(0, 2)",0.45360479243040525,0
15,4297,"(0, 0)",0.13733150526470783,0
16,17,"(0, 0)",0.42125428187734343,0
16,21,"(0, 0)",0.4514028909965017,0
16,25,"(0, 1)",0.44506131038318947,0
16,27,"(0, 0)",0.26733484621351017,0
16,29,"(0, 0)",0.19031663090755174,0
16,30,"(0, 0)",0.2906362847271501,0
16,33,"(0, 0)",0.2615578329930152,0
16,34,"(0, 0)",0.4702776732952601,0
16,38,"(0, 0)",0.4136058510224406,0
16,39,"(0, 0)",0.4013625418496374,0
16,117,"(0, 0)",0.4635955672781992,0
16,118,"(0, 0)",0.4752217377182929,0
16,123,"(0, 2)",0.38439430276735176,0
16,136,"(0, 0)",0.4748989366170446,0
16,137,"(0, 0)",0.23884375646015688,0
16,149,"(0, 0)",0.469716893458173,0
16,150,"(0, 0)",0.09686635122682893,0
16,152,"(0, 1)",0.06806173668074526,0
16,1059,"(0, 0)",0.31672489936921455,0
16,1217,"(0, 1)",0.3763340998699928,0
16,2702,"(0, 1)",0.49261026619032977,0
16,3702,"(0, 0)",0.41056731340017893,0
16,3827,"(0, 0)",0.4379353394185751,0
16,4138,"(0, 2)",0.3428996003249741,0
16,4178,"(0, 0)",0.41674877318163756,0
17,21,"(0, 0)",0.05822782839845658,0
17,27,"(0, 0)",0.23072947362658017,0
17,29,"(0, 0)",0.3783000000000003,0
17,30,"(0, 0)",0.262152207696209,0
17,33,"(0, 0)",0.40872451602515614,0
17,34,"(0, 0)",0.24977754102400807,0
17,36,"(0, 0)",0.295783197629613,0
17,38,"(0, 0)",0.36528445080512184,0
17,118,"(0, 0)",0.47789079296424597,0
17,120,"(0, 0)",0.42959894087392697,0
17,136,"(0, 0)",0.25989915351920545,0
17,137,"(0, 0)",0.4675562533000654,0
17,138,"(0, 1)",0.3342248494651495,0
17,146,"(0, 0)",0.15480465109292155,0
17,150,"(0, 0)",0.4778627627258616,0
17,152,"(0, 1)",0.47751775883205844,0
17,331,"(0, 0)",0.4634704691797098,0
17,943,"(0, 0)",0.431065378526172,0
17,3702,"(0, 0)",0.1254936378979854,0
17,4178,"(0, 0)",0.06182441440804106,0
18,19,"(0, 0)",0.17924689676532207,0
18,23,"(0, 0)",0.1904205871222907,0
18,24,"(0, 2)",0.37098940685685167,0
18,160,"(0, 0)",0.24251707156403954,0
18,493,"(0, 0)",0.4460297964296218,0
18,533,"(0, 0)",0.21244345761061945,0
18,1327,"(0, 0)",0.34980681579745937,0
18,2120,"(0, 0)",0.34013476396879794,0
18,3344,"(0, 0)",0.3602536421471992,0
18,3680,"(0, 0)",0.16631404100686137,0
18,4125,"(0, 0)",0.23468011136158942,0
18,4228,"(0, 0)",0.2708971145316028,0
19,23,"(0, 0)",0.06029999999999802,0
19,24,"(0, 2)",0.19862731433516606,0
19,160,"(0, 0)",0.3677487457490401,0
19,192,"(0, 0)",0.465117125034117,0
19,298,"(0, 0)",0.4940055120037937,0
19,533,"(0, 0)",0.25692705293215384,0
19,905,"(0, 1)",0.4495729426209046,0
19,1327,"(0, 0)",0.17274252883480726,0
19,1453,"(0, 0)",0.42816235488706506,0
19,1543,"(0, 0)",0.44031980766509654,0
19,2120,"(0, 0)",0.16450013195067376,0
19,2198,"(0, 0)",0.49631804007032565,0
19,3145,"(0, 0)",0.47259061308116995,0
19,3680,"(0, 0)",0.015181796285215637,0
19,4125,"(0, 0)",0.4075921468946736,0
19,4228,"(0, 0)",0.09268199793999574,0
19,4309,"(0, 0)",0.48898489515671545,0
20,25,"(0, 1)",0.3415042166650409,0
20,31,"(0, 0)",0.227309172714172,0
20,32,"(0, 0)",0.19745685604708604,0
20,35,"(0, 0)",0.28864400218955494,0
20,129,"(0, 0)",0.47311069529233896,0
20,149,"(0, 0)",0.3330577127165838,0
20,196,"(0, 0)",0.49393733408196105,0
20,205,"(0, 0)",0.4994212750774653,0
20,1059,"(0, 0)",0.4814941349732855,0
20,3110,"(0, 0)",0.20191668658492462,0
20,3827,"(0, 0)",0.3364181257714806,0
20,4231,"(0, 0)",0.3212471744260796,0
20,4286,"(0, 0)",0.46019266335211073,0
21,27,"(0, 0)",0.23082437046377946,0
21,29,"(0, 0)",0.3837539446051373,0
21,30,"(0, 0)",0.25332086372819373,0
21,33,"(0, 0)",0.4038881156954247,0
21,34,"(0, 0)",0.20339346105516848,0
21,36,"(0, 0)",0.24326286194156133,0
21,38,"(0, 0)",0.33518086162548383,0
21,120,"(0, 0)",0.47289179523438296,0
21,136,"(0, 0)",0.3144044687977557,0
21,138,"(0, 1)",0.3558029370311592,0
21,146,"(0, 0)",0.19167159413955992,0
21,943,"(0, 0)",0.38145348073632857,0
21,3702,"(0, 0)",0.18247178034976846,0
21,4178,"(0, 0)",0.037492646794117526,0
22,127,"(0, 0)",0.40916408688935485,0
22,134,"(0, 0)",0.42778126419935253,0
22,141,"(0, 0)",0.3046119170354307,0
22,156,"(0, 0)",0.2645170126853829,0
22,159,"(0, 0)",0.30447190346565256,0
22,161,"(0, 0)",0.24705394147837004,0
22,162,"(0, 0)",0.2118461942070256,0
22,163,"(0, 1)",0.2800915921622774,0
22,378,"(0, 0)",0.3288939122112126,0
22,854,"(0, 0)",0.22859538639770063,0
22,1065,"(0, 0)",0.4049858160144805,0
22,1335,"(0, 0)",0.4794903852529086,0
22,3107,"(0, 1)",0.45167124688207816,0
22,3647,"(0, 0)",0.07202956856240507,0
22,3884,"(0, 2)",0.2984040321676677,0
22,4059,"(0, 0)",0.39713937963462326,0
22,4297,"(0, 0)",0.233865476690733,0
23,24,"(0, 2)",0.18339536526314276,0
23,160,"(0, 0)",0.3384526702509426,0
23,533,"(0, 0)",0.21147697975859084,0
23,905,"(0, 1)",0.4966934957357399,0
23,1327,"(0, 0)",0.16854592166713703,0
23,1453,"(0, 0)",0.4867688689738706,0
23,1543,"(0, 0)",0.3873882710309127,0
23,2120,"(0, 0)",0.18958364387687704,0
23,3680,"(0, 0)",0.05458483151243334,0
23,4125,"(0, 0)",0.4250487260303627,0
23,4228,"(0, 0)",0.11839676586054936,0
23,4309,"(0, 0)",0.4355623061685599,0
24,28,"(2, 1)",1.1947127855681416,1
24,46,"(2, 1)",1.4962414577868135,1
24,58,"(2, 2)",2.623730216695309,2
24,86,"(2, 1)",1.8647346728154093,1
24,89,"(2, 2)",1.8973797959291143,2
24,91,"(2, 1)",1.8043928286268505,1
24,123,"(2, 2)",4.384142490841286,2
24,147,"(2, 1)",1.6612888520663684,1
24,163,"(2, 1)",1.5179745221840784,1
24,164,"(2, 1)",1.803299021238571,1
24,192,"(2, 0)",0.44356971267208406,0
24,271,"(2, 1)",1.8320353796820266,1
24,287,"(2, 1)",1.8558087158852463,1
24,298,"(2, 0)",0.49309793187821266,0
24,310,"(2, 0)",0.38010449174740074,0
24,364,"(2, 2)",4.8865281477978755,2
24,383,"(2, 1)",1.539457731225327,1
24,387,"(2, 2)",4.569149757414602,2
24,407,"(2, 1)",1.8182914113298905,1
24,443,"(2, 1)",0.9226242729723378,1
24,533,"(2, 0)",0.3588431774058099,0
24,543,"(2, 2)",0.5787108047871554,2
24,628,"(2, 2)",4.006573194516126,2
24,810,"(2, 2)",4.111615781858199,2
24,905,"(2, 1)",0.43275197317635494,1
24,1060,"(2, 1)",0.9233857710938895,1
24,1231,"(2, 1)",1.2579552161932848,1
24,1327,"(2, 0)",0.039325503457368086,0
24,1336,"(2, 2)",3.1921716390475847,2
24,1453,"(2, 0)",0.4985536093144721,0
24,1471,"(2, 1)",1.5185418728459477,1
24,1521,"(2, 2)",2.9469307969089704,2
24,1543,"(2, 0)",0.3153997788961777,0
24,1996,"(2, 1)",1.5990695950587688,1
24,2120,"(2, 0)",0.12420781344280267,0
24,2198,"(2, 0)",0.35285972455538794,0
24,2239,"(2, 1)",1.8996591628257236,1
24,2343,"(2, 1)",1.517815379129554,1
24,2535,"(2, 1)",0.9430258468676764,1
24,2776,"(2, 0)",0.3734919397083945,0
24,3145,"(2, 0)",0.4803554969856326,0
24,3460,"(2, 2)",3.874410852276158,2
24,3680,"(2, 0)",0.20827265983728263,0
24,3857,"(2, 2)",3.058692658254385,2
24,3884,"(2, 2)",1.5226385909400693,2
24,4111,"(2, 1)",1.2333415070598246,1
24,4138,"(2, 2)",4.21658475641664,2
24,4228,"(2, 0)",0.1303106856076408,0
24,4237,"(2, 2)",3.415980397063382,2
24,4309,"(2, 0)",0.36266515403111904,0
25,31,"(1, 0)",0.1948621307489016,0
25,32,"(1, 0)",0.40205198668828657,0
25,35,"(1, 0)",0.23060756709179978,0
25,39,"(1, 0)",0.3294075287542733,0
25,49,"(1, 1)",0.9960474386293046,1
25,51,"(1, 1)",1.0092356018294186,1
25,90,"(1, 1)",0.97058121247014,1
25,112,"(1, 1)",1.974261750629843,1
25,122,"(1, 0)",0.47674665179737025,0
25,123,"(1, 2)",0.5458444558663278,1
25,129,"(1, 0)",0.4070908498111975,0
25,138,"(1, 1)",1.1431276087996505,1
25,149,"(1, 0)",0.20089810850279155,0
25,150,"(1, 0)",0.430900104432575,0
25,152,"(1, 1)",0.4074372712455293,1
25,173,"(1, 1)",1.4857333071584569,1
25,177,"(1, 1)",1.3765489965853006,1
25,198,"(1, 0)",0.3685160105070032,0
25,387,"(1, 2)",1.0276545916006516,1
25,1059,"(1, 0)",0.23631364181021028,0
25,1191,"(1, 1)",1.2975107499199356,1
25,1217,"(1, 1)",0.2663237811832846,1
25,1412,"(1, 1)",1.2407736982607402,1
25,2049,"(1, 1)",1.9235546641001644,1
25,2485,"(1, 1)",1.8932187806194656,1
25,2702,"(1, 1)",0.7700843699477715,1
25,2727,"(1, 1)",0.8685774500889413,1
25,2985,"(1, 0)",0.4323897330137475,0
25,3075,"(1, 1)",1.8393521744301662,1
25,3134,"(1, 1)",1.3695352962614662,1
25,3827,"(1, 0)",0.03478799606689637,0
25,4138,"(1, 2)",0.3086054751583252,1
25,4280,"(1, 1)",1.7051877369576136,1
25,4286,"(1, 0)",0.25247678832151776,0
25,4320,"(1, 1)",1.907016416494666,1
26,128,"(0, 0)",0.4459489881141091,0
26,132,"(0, 0)",0.4593737149641933,0
26,135,"(0, 0)",0.42372610257099286,0
26,156,"(0, 0)",0.33536237117482565,0
26,159,"(0, 0)",0.31389719654689874,0
26,163,"(0, 1)",0.491049498523313,0
26,165,"(0, 0)",0.3931851090771357,0
26,493,"(0, 0)",0.2703061669507125,0
26,984,"(0, 0)",0.09581828605705169,0
26,3344,"(0, 0)",0.4480202896295575,0
26,4059,"(0, 0)",0.29382988157625406,0
27,29,"(0, 0)",0.15342913673745634,0
27,30,"(0, 0)",0.04629092783688367,0
27,33,"(0, 0)",0.17822598014879903,0
27,34,"(0, 0)",0.20342509678011836,0
27,36,"(0, 0)",0.2685255481327604,0
27,38,"(0, 0)",0.1944165630804084,0
27,39,"(0, 0)",0.4781094539956318,0
27,136,"(0, 0)",0.42494296087828237,0
27,137,"(0, 0)",0.42753023284909364,0
27,146,"(0, 0)",0.3772984097501633,0
27,150,"(0, 0)",0.3547086832881305,0
27,152,"(0, 1)",0.3349815517308337,0
27,943,"(0, 0)",0.3469289229897453,0
27,1217,"(0, 1)",0.4900925800693702,0
27,3702,"(0, 0)",0.3003964826449958,0
27,4178,"(0, 0)",0.1935413425942493,0
28,37,"(1, 0)",0.3673694734187829,0
28,40,"(1, 0)",0.31008813263327933,0
28,41,"(1, 0)",0.406961816390674,0
28,42,"(1, 0)",0.44370018030195907,0
28,46,"(1, 1)",0.7341758508695294,1
28,58,"(1, 2)",1.9334375319621788,1
28,89,"(1, 2)",1.1025222219982729,1
28,91,"(1, 1)",1.0477961824706226,1
28,112,"(1, 1)",1.2194530782281043,1
28,142,"(1, 0)",0.47200211863931374,0
28,143,"(1, 0)",0.3988496583927385,0
28,145,"(1, 0)",0.45389228898495804,0
28,147,"(1, 1)",0.5178414911920475,1
28,153,"(1, 0)",0.32382800990650057,0
28,154,"(1, 0)",0.2826497656110913,0
28,155,"(1, 0)",0.34858469559061017,0
28,157,"(1, 0)",0.32854407619071,0
28,158,"(1, 0)",0.3635021457983429,0
28,164,"(1, 1)",0.6263855043022634,1
28,173,"(1, 1)",1.6014931189362023,1
28,177,"(1, 1)",1.843818746514962,1
28,271,"(1, 1)",0.672925725883143,1
28,383,"(1, 1)",1.7898244553818945,1
28,443,"(1, 1)",1.4101909238409325,1
28,543,"(1, 2)",0.7100857765987932,1
28,697,"(1, 0)",0.08309946392857995,0
28,905,"(1, 1)",1.1730571955126807,1
28,1173,"(1, 0)",0.3799774107412843,0
28,1231,"(1, 1)",1.51889875065965,1
28,1414,"(1, 0)",0.3475695279418415,0
28,1471,"(1, 1)",1.3331426780264894,1
28,1521,"(1, 2)",1.9453379127971044,1
28,1617,"(1, 1)",1.9441526541783323,1
28,1700,"(1, 1)",1.1698005108485436,1
28,1814,"(1, 0)",0.49835242906248256,0
28,1996,"(1, 1)",1.5910632101750097,1
28,2049,"(1, 1)",1.309423446145647,1
28,2227,"(1, 0)",0.17765739759649193,0
28,2239,"(1, 1)",1.6183083081740783,1
28,2343,"(1, 1)",0.6277831766673393,1
28,2485,"(1, 1)",1.897634952161492,1
28,2504,"(1, 1)",1.4022786723359908,1
28,2535,"(1, 1)",1.2590479414578353,1
28,3308,"(1, 1)",1.221017682237204,1
28,3498,"(1, 0)",0.2809655023152967,0
28,4163,"(1, 0)",0.13223979289468543,0
28,4320,"(1, 1)",0.9905253201359181,1
29,30,"(0, 0)",0.14576230651304062,0
29,33,"(0, 0)",0.07401216116287851,0
29,34,"(0, 0)",0.32480235528703166,0
29,36,"(0, 0)",0.38295974984324715,0
29,38,"(0, 0)",0.23087247562236077,0
29,39,"(0, 0)",0.33028752625553126,0
29,137,"(0, 0)",0.41410964731578204,0
29,150,"(0, 0)",0.28698789173064443,0
29,152,"(0, 1)",0.2528049445718929,0
29,198,"(0, 0)",0.473765680479278,0
29,943,"(0, 0)",0.416403974218237,0
29,1059,"(0, 0)",0.46403940486600487,0
29,1217,"(0, 1)",0.3376240703782277,0
