node1,node2,node_types,weight,min_type
12,205,"(0, 0)",0.3725293679698285,0
13,18,"(0, 0)",0.053481305144882446,0
13,19,"(0, 0)",0.19974008110541824,0
13,23,"(0, 0)",0.2242718216807423,0
13,24,"(0, 2)",0.3976378880338243,0
13,160,"(0, 0)",0.2826136585517344,0
14,15,"(0, 0)",0.22111286710637182,0
14,22,"(0, 0)",0.13362230352751453,0
14,121,"(0, 0)",0.45838771798554645,0
14,126,"(0, 0)",0.3854872241722116,0
14,127,"(0, 0)",0.29341535406314617,0
14,132,"(0, 0)",0.3835222288212278,0
14,134,"(0, 0)",0.2942357048354247,0
14,135,"(0, 0)",0.41017296351660526,0
14,141,"(0, 0)",0.17569615818224768,0
14,156,"(0, 0)",0.20755522156765868,0
14,159,"(0, 0)",0.2900663717151618,0
14,161,"(0, 0)",0.3793633218960346,0
14,162,"(0, 0)",0.32161102282104786,0
14,163,"(0, 1)",0.3499690557749325,0
14,276,"(0, 0)",0.2427729144559913,0
15,22,"(0, 0)",0.16695610201487507,0
15,127,"(0, 0)",0.38298575691531567,0
15,134,"(0, 0)",0.46581606885120996,0
15,141,"(0, 0)",0.3278931533289431,0
15,156,"(0, 0)",0.4123261936865052,0
15,159,"(0, 0)",0.46779640870789085,0
15,161,"(0, 0)",0.2624889521484646,0
15,162,"(0, 0)",0.3437987929007357,0
15,163,"(0, 1)",0.4375053828240327,0
15,276,"(0, 0)",0.46379037309804905,0
16,17,"(0, 0)",0.42125428187734343,0
16,21,"(0, 0)",0.4514028909965017,0
16,25,"(0, 1)",0.44506131038318947,0
16,27,"(0, 0)",0.26733484621351017,0
16,29,"(0, 0)",0.19031663090755174,0
16,30,"(0, 0)",0.2906362847271501,0
16,33,"(0, 0)",0.2615578329930152,0
16,34,"(0, 0)",0.4702776732952601,0
16,38,"(0, 0)",0.4136058510224406,0
16,39,"(0, 0)",0.4013625418496374,0
16,117,"(0, 0)",0.4635955672781992,0
16,118,"(0, 0)",0.4752217377182929,0
16,123,"(0, 2)",0.38439430276735176,0
16,136,"(0, 0)",0.4748989366170446,0
16,137,"(0, 0)",0.23884375646015688,0
16,149,"(0, 0)",0.469716893458173,0
16,150,"(0, 0)",0.09686635122682893,0
16,152,"(0, 1)",0.06806173668074526,0
17,21,"(0, 0)",0.05822782839845658,0
17,27,"(0, 0)",0.23072947362658017,0
17,29,"(0, 0)",0.3783000000000003,0
17,30,"(0, 0)",0.262152207696209,0
17,33,"(0, 0)",0.40872451602515614,0
17,34,"(0, 0)",0.24977754102400807,0
17,36,"(0, 0)",0.295783197629613,0
17,38,"(0, 0)",0.36528445080512184,0
17,118,"(0, 0)",0.47789079296424597,0
17,120,"(0, 0)",0.42959894087392697,0
17,136,"(0, 0)",0.25989915351920545,0
17,137,"(0, 0)",0.4675562533000654,0
17,138,"(0, 1)",0.3342248494651495,0
17,146,"(0, 0)",0.15480465109292155,0
17,150,"(0, 0)",0.4778627627258616,0
17,152,"(0, 1)",0.47751775883205844,0
18,19,"(0, 0)",0.17924689676532207,0
18,23,"(0, 0)",0.1904205871222907,0
18,24,"(0, 2)",0.37098940685685167,0
18,160,"(0, 0)",0.24251707156403954,0
19,23,"(0, 0)",0.06029999999999802,0
19,24,"(0, 2)",0.19862731433516606,0
19,160,"(0, 0)",0.3677487457490401,0
19,192,"(0, 0)",0.465117125034117,0
20,25,"(0, 1)",0.3415042166650409,0
20,31,"(0, 0)",0.227309172714172,0
20,32,"(0, 0)",0.19745685604708604,0
20,35,"(0, 0)",0.28864400218955494,0
20,129,"(0, 0)",0.47311069529233896,0
20,149,"(0, 0)",0.3330577127165838,0
20,196,"(0, 0)",0.49393733408196105,0
20,205,"(0, 0)",0.4994212750774653,0
21,27,"(0, 0)",0.23082437046377946,0
21,29,"(0, 0)",0.3837539446051373,0
21,30,"(0, 0)",0.25332086372819373,0
21,33,"(0, 0)",0.4038881156954247,0
21,34,"(0, 0)",0.20339346105516848,0
21,36,"(0, 0)",0.24326286194156133,0
21,38,"(0, 0)",0.33518086162548383,0
21,120,"(0, 0)",0.47289179523438296,0
21,136,"(0, 0)",0.3144044687977557,0
21,138,"(0, 1)",0.3558029370311592,0
21,146,"(0, 0)",0.19167159413955992,0
22,127,"(0, 0)",0.40916408688935485,0
22,134,"(0, 0)",0.42778126419935253,0
22,141,"(0, 0)",0.3046119170354307,0
22,156,"(0, 0)",0.2645170126853829,0
22,159,"(0, 0)",0.30447190346565256,0
22,161,"(0, 0)",0.24705394147837004,0
22,162,"(0, 0)",0.2118461942070256,0
22,163,"(0, 1)",0.2800915921622774,0
22,276,"(0, 0)",0.3427155039984317,0
23,24,"(0, 2)",0.18339536526314276,0
23,160,"(0, 0)",0.3384526702509426,0
24,28,"(2, 1)",1.1947127855681416,1
24,46,"(2, 1)",1.4962414577868135,1
24,58,"(2, 2)",2.623730216695309,2
24,86,"(2, 1)",1.8647346728154093,1
24,89,"(2, 2)",1.8973797959291143,2
24,91,"(2, 1)",1.8043928286268505,1
24,123,"(2, 2)",4.384142490841286,2
24,147,"(2, 1)",1.6612888520663684,1
24,163,"(2, 1)",1.5179745221840784,1
24,164,"(2, 1)",1.803299021238571,1
24,192,"(2, 0)",0.44356971267208406,0
24,236,"(2, 2)",4.4723363507883676,2
24,270,"(2, 2)",3.164085721960648,2
24,271,"(2, 1)",1.4716292207353896,1
24,283,"(2, 1)",1.2391934956870638,1
24,335,"(2, 2)",3.906324019382876,2
24,937,"(2, 2)",4.660020558883282,2
24,971,"(2, 2)",2.0239531151605785,2
25,31,"(1, 0)",0.1948621307489016,0
25,32,"(1, 0)",0.40205198668828657,0
25,35,"(1, 0)",0.23060756709179978,0
25,39,"(1, 0)",0.3294075287542733,0
25,49,"(1, 1)",0.9960474386293046,1
25,51,"(1, 1)",1.0092356018294186,1
25,90,"(1, 1)",0.97058121247014,1
25,112,"(1, 1)",1.974261750629843,1
25,122,"(1, 0)",0.47674665179737025,0
25,123,"(1, 2)",0.5458444558663278,1
25,129,"(1, 0)",0.4070908498111975,0
25,138,"(1, 1)",1.1431276087996505,1
25,149,"(1, 0)",0.20089810850279155,0
25,150,"(1, 0)",0.430900104432575,0
25,152,"(1, 1)",0.4074372712455293,1
25,173,"(1, 1)",1.4857333071584569,1
25,177,"(1, 1)",1.3765489965853006,1
25,198,"(1, 0)",0.3685160105070032,0
25,823,"(1, 1)",1.594062487992687,1
26,128,"(0, 0)",0.4459489881141091,0
26,132,"(0, 0)",0.4593737149641933,0
26,135,"(0, 0)",0.42372610257099286,0
26,156,"(0, 0)",0.33536237117482565,0
26,159,"(0, 0)",0.31389719654689874,0
26,163,"(0, 1)",0.491049498523313,0
26,165,"(0, 0)",0.3931851090771357,0
26,276,"(0, 0)",0.31039464926144683,0
27,29,"(0, 0)",0.15342913673745634,0
27,30,"(0, 0)",0.04629092783688367,0
27,33,"(0, 0)",0.17822598014879903,0
27,34,"(0, 0)",0.20342509678011836,0
27,36,"(0, 0)",0.2685255481327604,0
27,38,"(0, 0)",0.1944165630804084,0
27,39,"(0, 0)",0.4781094539956318,0
27,136,"(0, 0)",0.42494296087828237,0
27,137,"(0, 0)",0.42753023284909364,0
27,146,"(0, 0)",0.3772984097501633,0
27,150,"(0, 0)",0.3547086832881305,0
27,152,"(0, 1)",0.3349815517308337,0
28,37,"(1, 0)",0.3673694734187829,0
28,40,"(1, 0)",0.31008813263327933,0
28,41,"(1, 0)",0.406961816390674,0
28,42,"(1, 0)",0.44370018030195907,0
28,46,"(1, 1)",0.7341758508695294,1
28,58,"(1, 2)",1.9334375319621788,1
28,89,"(1, 2)",1.1025222219982729,1
28,91,"(1, 1)",1.0477961824706226,1
28,112,"(1, 1)",1.2194530782281043,1
28,142,"(1, 0)",0.47200211863931374,0
28,143,"(1, 0)",0.3988496583927385,0
28,145,"(1, 0)",0.45389228898495804,0
28,147,"(1, 1)",0.5178414911920475,1
28,153,"(1, 0)",0.32382800990650057,0
28,154,"(1, 0)",0.2826497656110913,0
28,155,"(1, 0)",0.34858469559061017,0
28,157,"(1, 0)",0.32854407619071,0
28,158,"(1, 0)",0.3635021457983429,0
28,164,"(1, 1)",0.6263855043022634,1
28,173,"(1, 1)",1.6014931189362023,1
28,177,"(1, 1)",1.843818746514962,1
29,30,"(0, 0)",0.14576230651304062,0
29,33,"(0, 0)",0.07401216116287851,0
29,34,"(0, 0)",0.32480235528703166,0
29,36,"(0, 0)",0.38295974984324715,0
29,38,"(0, 0)",0.23087247562236077,0
29,39,"(0, 0)",0.33028752625553126,0
29,137,"(0, 0)",0.41410964731578204,0
29,150,"(0, 0)",0.28698789173064443,0
29,152,"(0, 1)",0.2528049445718929,0
29,198,"(0, 0)",0.473765680479278,0
30,33,"(0, 0)",0.1508318600296415,0
30,34,"(0, 0)",0.18371684734939364,0
30,36,"(0, 0)",0.24598569064073583,0
30,38,"(0, 0)",0.14913165324638453,0
30,39,"(0, 0)",0.45596326606427967,0
30,136,"(0, 0)",0.4688770094598335,0
30,137,"(0, 0)",0.4667907989667295,0
30,146,"(0, 0)",0.41303396954729793,0
30,150,"(0, 0)",0.3824059622966129,0
30,152,"(0, 1)",0.3586871199248679,0
31,32,"(0, 0)",0.2128150605572758,0
31,35,"(0, 0)",0.07325639903789886,0
31,39,"(0, 0)",0.4257820216965505,0
31,149,"(0, 0)",0.32367406445373753,0
31,171,"(0, 0)",0.43612938447208044,0
31,198,"(0, 0)",0.3928438366577775,0
32,35,"(0, 0)",0.22375041899402298,0
32,149,"(0, 0)",0.47897479056835307,0
32,166,"(0, 0)",0.3695665028110649,0
32,167,"(0, 0)",0.45340158799898134,0
32,169,"(0, 0)",0.35105295896773225,0
32,171,"(0, 0)",0.4017286273095304,0
33,34,"(0, 0)",0.3055682084248974,0
33,36,"(0, 0)",0.35618985106260553,0
33,38,"(0, 0)",0.18097099215066897,0
33,39,"(0, 0)",0.3055324041734376,0
33,137,"(0, 0)",0.48810265313763773,0
33,150,"(0, 0)",0.35742855230101667,0
33,152,"(0, 1)",0.32116553364269634,0
33,198,"(0, 0)",0.4407909708694096,0
34,36,"(0, 0)",0.0657683814610004,0
34,38,"(0, 0)",0.1629200110483733,0
34,146,"(0, 0)",0.39502164497657716,0
35,39,"(0, 0)",0.39674113726710614,0
35,149,"(0, 0)",0.38653175807428636,0
35,169,"(0, 0)",0.4718713066080625,0
35,171,"(0, 0)",0.3694811767871262,0
35,198,"(0, 0)",0.3417580723260235,0
36,38,"(0, 0)",0.19328944616818372,0
36,146,"(0, 0)",0.4311658845502486,0
37,40,"(0, 0)",0.16278335295723612,0
37,41,"(0, 0)",0.14989012642598976,0
37,42,"(0, 0)",0.18534211609884832,0
38,39,"(0, 0)",0.4483443431114047,0
38,152,"(0, 1)",0.47964090734630843,0
39,150,"(0, 0)",0.45858148676107835,0
39,152,"(0, 1)",0.41649673468107545,0
39,198,"(0, 0)",0.1472834342348077,0
40,41,"(0, 0)",0.10088215897769688,0
40,42,"(0, 0)",0.1342035767034539,0
40,43,"(0, 0)",0.4422872595949334,0
40,44,"(0, 0)",0.453744796113408,0
40,45,"(0, 0)",0.43402488407924805,0
41,42,"(0, 0)",0.041483611221778606,0
41,43,"(0, 0)",0.4923984260738447,0
41,44,"(0, 0)",0.4588791235172922,0
41,45,"(0, 0)",0.3868294843984922,0
42,43,"(0, 0)",0.48830762844747105,0
42,44,"(0, 0)",0.43713094148091935,0
42,45,"(0, 0)",0.34982378421142757,0
43,44,"(0, 0)",0.2147468276832082,0
43,45,"(0, 0)",0.42635095871827994,0
43,46,"(0, 1)",0.282654647936306,0
43,158,"(0, 0)",0.4770758011050217,0
43,164,"(0, 1)",0.4710352959174082,0
43,199,"(0, 0)",0.35830180016293917,0
43,203,"(0, 0)",0.4347740217630292,0
44,45,"(0, 0)",0.23443928851622872,0
44,46,"(0, 1)",0.09626634926078494,0
44,50,"(0, 0)",0.49380970018823206,0
44,203,"(0, 0)",0.3987569811301152,0
45,46,"(0, 1)",0.2540171844580572,0
45,50,"(0, 0)",0.29000689646971967,0
46,50,"(1, 0)",0.46701949638104073,0
46,58,"(1, 2)",1.2287936563963862,1
46,59,"(1, 1)",1.5764350478215066,1
46,89,"(1, 2)",1.7757262542407806,1
46,91,"(1, 1)",1.7380720640986091,1
46,112,"(1, 1)",1.6800044434464974,1
46,147,"(1, 1)",1.0433833092397031,1
46,164,"(1, 1)",0.7285852180767833,1
46,173,"(1, 1)",1.4286978161948665,1
46,177,"(1, 1)",1.6171279262940152,1
46,203,"(1, 0)",0.33316062192281953,0
47,48,"(0, 0)",0.3149811740406064,0
47,51,"(0, 1)",0.2765645132695003,0
47,171,"(0, 0)",0.4099971951123643,0
47,178,"(0, 0)",0.35615335180227853,0
47,198,"(0, 0)",0.4455671666539231,0
48,49,"(0, 1)",0.27417901086699314,0
48,51,"(0, 1)",0.2379370715126157,0
48,52,"(0, 0)",0.27491425936098596,0
48,53,"(0, 0)",0.3118911508844054,0
48,169,"(0, 0)",0.4616310756437505,0
48,171,"(0, 0)",0.2972000672947471,0
48,178,"(0, 0)",0.0830939829349909,0
49,51,"(1, 1)",0.4535180261026094,1
49,52,"(1, 0)",0.22700066079198675,0
49,53,"(1, 0)",0.34064204085814215,0
49,58,"(1, 2)",1.94915686900772,1
49,59,"(1, 1)",1.5272332925915386,1
49,71,"(1, 1)",1.724569673860694,1
49,90,"(1, 1)",1.8952483135462768,1
49,112,"(1, 1)",1.9740764929454977,1
49,123,"(1, 2)",1.5416140664900597,1
49,152,"(1, 1)",1.3522702725417008,1
49,164,"(1, 1)",1.835197158345664,1
49,166,"(1, 0)",0.47792938808991475,0
49,167,"(1, 0)",0.4693643574026431,0
49,169,"(1, 0)",0.3920399979593949,0
49,171,"(1, 0)",0.4162220200806291,0
49,173,"(1, 1)",0.860423174955207,1
49,174,"(1, 0)",0.2934043796537382,0
49,175,"(1, 0)",0.3023378573715192,0
49,177,"(1, 1)",0.6284722110006128,1
49,178,"(1, 0)",0.2494058940763108,0
49,427,"(1, 1)",1.528867420228267,1
50,201,"(0, 0)",0.42502076419864676,0
51,52,"(1, 0)",0.31588051538517836,0
51,53,"(1, 0)",0.25716687189450343,0
51,59,"(1, 1)",1.7659974773481477,1
51,71,"(1, 1)",1.813736706360656,1
51,90,"(1, 1)",1.978052297084178,1
51,123,"(1, 2)",1.5245112561080023,1
51,138,"(1, 1)",1.8094534893165888,1
51,152,"(1, 1)",1.261112576259544,1
51,173,"(1, 1)",1.3129655593350569,1
51,177,"(1, 1)",1.0757419021308112,1
51,178,"(1, 0)",0.3203326083932155,0
51,427,"(1, 1)",1.644931784630244,1
52,53,"(0, 0)",0.11723864550565538,0
52,178,"(0, 0)",0.31672840099997623,0
53,178,"(0, 0)",0.3751724136980253,0
54,56,"(0, 0)",0.19167297670771735,0
54,58,"(0, 2)",0.3480407447411846,0
54,59,"(0, 1)",0.2538059297967632,0
54,60,"(0, 0)",0.18138811978737487,0
54,64,"(0, 0)",0.4036474699536702,0
54,67,"(0, 0)",0.4757009564842181,0
54,180,"(0, 0)",0.40766708231104287,0
54,181,"(0, 0)",0.3624037803334823,0
54,182,"(0, 0)",0.2624824946544055,0
54,184,"(0, 0)",0.13940821353133684,0
55,56,"(0, 0)",0.4818082294855589,0
55,57,"(0, 0)",0.06397319751270956,0
55,58,"(0, 2)",0.3419997953215796,0
55,63,"(0, 0)",0.3301496630317796,0
56,57,"(0, 0)",0.48839174849705586,0
56,58,"(0, 2)",0.1563785471220449,0
56,59,"(0, 1)",0.4031183449062995,0
56,60,"(0, 0)",0.24604714995300453,0
56,63,"(0, 0)",0.4199334352013536,0
56,64,"(0, 0)",0.45826438875391096,0
56,67,"(0, 0)",0.45543250872110475,0
56,181,"(0, 0)",0.4865972153639948,0
56,182,"(0, 0)",0.39512647342337687,0
56,184,"(0, 0)",0.24240763189305164,0
56,524,"(0, 0)",0.4355755407886427,0
57,58,"(0, 2)",0.3393267599232398,0
57,63,"(0, 0)",0.2789234482792689,0
58,59,"(2, 1)",0.5458191367110513,1
58,60,"(2, 0)",0.37201969033909654,0
58,63,"(2, 0)",0.278419431793119,0
58,67,"(2, 0)",0.498687316862981,0
58,71,"(2, 1)",1.043574175609959,1
58,89,"(2, 2)",2.8398066201768017,2
58,123,"(2, 2)",3.404810116585066,2
58,164,"(2, 1)",1.617225899495801,1
58,173,"(2, 1)",1.5301880734079656,1
58,177,"(2, 1)",1.5333651945965086,1
58,184,"(2, 0)",0.38023373074991595,0
58,187,"(2, 1)",0.9434329281936277,1
58,427,"(2, 1)",0.9759576185285037,1
58,448,"(2, 2)",3.6795116754982495,2
58,510,"(2, 1)",1.4998013463543398,1
58,513,"(2, 2)",4.899664776777851,2
58,524,"(2, 0)",0.3854708775006555,0
58,971,"(2, 2)",2.2601218727726993,2
58,986,"(2, 1)",1.5160338702661154,1
59,60,"(1, 0)",0.18457497121766064,0
59,64,"(1, 0)",0.24503397723581133,0
59,65,"(1, 0)",0.3909601130550284,0
59,66,"(1, 0)",0.3388717308953314,0
59,67,"(1, 0)",0.39830602556326045,0
59,68,"(1, 0)",0.461399804941439,0
59,71,"(1, 1)",0.6170783823794206,1
59,164,"(1, 1)",1.7519444055106341,1
59,173,"(1, 1)",1.3347624095695805,1
59,177,"(1, 1)",1.251007645859928,1
59,182,"(1, 0)",0.42498584682316176,0
59,184,"(1, 0)",0.36952902457045916,0
59,185,"(1, 0)",0.3262580880223462,0
59,187,"(1, 1)",0.7886095358287276,1
59,427,"(1, 1)",0.4792301268400497,1
59,510,"(1, 1)",1.7582539628361258,1
59,986,"(1, 1)",1.8531321155852167,1
60,64,"(0, 0)",0.2286120075586598,0
60,66,"(0, 0)",0.43371678547180914,0
60,67,"(0, 0)",0.2989415494707976,0
60,70,"(0, 0)",0.4653112936518944,0
60,182,"(0, 0)",0.43555836577891405,0
60,184,"(0, 0)",0.32052609878135613,0
60,524,"(0, 0)",0.43200861413468783,0
61,62,"(0, 0)",0.1643785874133349,0
61,427,"(0, 1)",0.42434930409188637,0
61,532,"(0, 0)",0.41364096317223953,0
62,65,"(0, 0)",0.33944980483128423,0
62,66,"(0, 0)",0.43426288121366896,0
62,68,"(0, 0)",0.4195503545463832,0
62,69,"(0, 0)",0.3743851626333453,0
62,71,"(0, 1)",0.43992373202635093,0
62,185,"(0, 0)",0.41611471975887154,0
62,427,"(0, 1)",0.2654074748069975,0
63,70,"(0, 0)",0.44506724211067505,0
63,73,"(0, 0)",0.4041313771535209,0
63,524,"(0, 0)",0.3002795770522416,0
64,65,"(0, 0)",0.33825259792054996,0
64,66,"(0, 0)",0.24319539469323737,0
64,67,"(0, 0)",0.17923314425630124,0
64,68,"(0, 0)",0.3446271173311809,0
64,69,"(0, 0)",0.4502348276177699,0
64,70,"(0, 0)",0.391093556582052,0
64,71,"(0, 1)",0.4923140664250866,0
64,72,"(0, 0)",0.3980305641530553,0
64,427,"(0, 1)",0.43968754893513423,0
64,430,"(0, 0)",0.48998491620656026,0
64,524,"(0, 0)",0.4350558641071786,0
65,66,"(0, 0)",0.09881912770309391,0
65,67,"(0, 0)",0.48689869582902123,0
65,68,"(0, 0)",0.11365179277072374,0
65,69,"(0, 0)",0.16506683494875782,0
65,71,"(0, 1)",0.2420417319389364,0
65,185,"(0, 0)",0.43566456133130754,0
65,427,"(0, 1)",0.10174194548472586,0
66,67,"(0, 0)",0.3880913809916421,0
66,68,"(0, 0)",0.12280492661127325,0
66,69,"(0, 0)",0.21918074732969198,0
66,71,"(0, 1)",0.27934985233574583,0
66,185,"(0, 0)",0.4597908328794706,0
66,427,"(0, 1)",0.1979645586037218,0
67,68,"(0, 0)",0.45945847472867446,0
67,70,"(0, 0)",0.2118613933683983,0
67,72,"(0, 0)",0.22352165443195796,0
67,73,"(0, 0)",0.4407751467585228,0
67,74,"(0, 0)",0.3838333492545943,0
67,75,"(0, 0)",0.38035253384196316,0
67,186,"(0, 0)",0.3876117258288236,0
67,187,"(0, 1)",0.46768815465008395,0
67,188,"(0, 0)",0.4733393074740379,0
67,430,"(0, 0)",0.371262004089506,0
67,519,"(0, 0)",0.46424753172082767,0
67,524,"(0, 0)",0.2727553538673478,0
68,69,"(0, 0)",0.1059587183765489,0
68,71,"(0, 1)",0.15675525509532828,0
68,427,"(0, 1)",0.1542725154243072,0
69,71,"(0, 1)",0.08195864810988282,0
69,427,"(0, 1)",0.12968688611437534,0
69,438,"(0, 0)",0.4876032339978968,0
70,72,"(0, 0)",0.06692817045161444,0
70,73,"(0, 0)",0.23036445038243059,0
70,74,"(0, 0)",0.2126948283339328,0
70,75,"(0, 0)",0.24575923176963554,0
70,186,"(0, 0)",0.29723475570666535,0
70,187,"(0, 1)",0.4514343363103905,0
70,188,"(0, 0)",0.38781316377864433,0
70,189,"(0, 0)",0.46439471357887335,0
70,430,"(0, 0)",0.315007072069301,0
70,519,"(0, 0)",0.4480684915651426,0
70,524,"(0, 0)",0.14744507828914913,0
71,173,"(1, 1)",1.8075052973642944,1
71,177,"(1, 1)",1.6592257109869029,1
71,187,"(1, 1)",0.5017912414540584,1
71,427,"(1, 1)",0.21024403770228492,1
71,435,"(1, 1)",1.902617512498706,1
71,438,"(1, 0)",0.40565712389603803,0
71,510,"(1, 1)",1.6949435544843872,1
71,986,"(1, 1)",1.8768576359289177,1
72,73,"(0, 0)",0.24876559247612862,0
72,74,"(0, 0)",0.16535552606429574,0
72,75,"(0, 0)",0.1848483161946581,0
72,186,"(0, 0)",0.23087052648616613,0
72,187,"(0, 1)",0.3857493745944385,0
72,188,"(0, 0)",0.3218519690789536,0
72,189,"(0, 0)",0.42673430844027727,0
72,430,"(0, 0)",0.24827595434431027,0
72,519,"(0, 0)",0.3824151406348866,0
72,524,"(0, 0)",0.21388456607537373,0
72,551,"(0, 0)",0.49516035231649597,0
