node1,node2,node_types,weight,min_type
30,566,"(0.0, 1.0)",0.39497489793657364,0.0
30,580,"(0.0, 1.0)",0.12721202773323217,0.0
31,45,"(0.0, 0.0)",0.3768676425484262,0.0
31,53,"(0.0, 0.0)",0.41672126175659274,0.0
31,144,"(0.0, 0.0)",0.30806955383484236,0.0
31,179,"(0.0, 0.0)",0.39436791198068344,0.0
31,302,"(0.0, 0.0)",0.21839434516488107,0.0
31,363,"(0.0, 0.0)",0.4873389990550622,0.0
31,406,"(0.0, 0.0)",0.4568550426557658,0.0
31,447,"(0.0, 0.0)",0.45462429543525623,0.0
31,456,"(0.0, 1.0)",0.1960939825695903,0.0
31,468,"(0.0, 1.0)",0.2880139753553681,0.0
31,481,"(0.0, 1.0)",0.31891121021375984,0.0
31,515,"(0.0, 1.0)",0.4514555238337575,0.0
31,532,"(0.0, 1.0)",0.21069774559780383,0.0
32,131,"(0.0, 0.0)",0.39170173601861136,0.0
32,488,"(0.0, 1.0)",0.47156812869404374,0.0
32,549,"(0.0, 1.0)",0.2630233829909475,0.0
33,227,"(0.0, 0.0)",0.21011951361070416,0.0
34,98,"(0.0, 0.0)",0.33283656650073923,0.0
34,256,"(0.0, 0.0)",0.3581572838851662,0.0
34,629,"(0.0, 1.0)",0.4665601783264407,0.0
34,633,"(0.0, 1.0)",0.12160855233083734,0.0
36,51,"(0.0, 0.0)",0.3751612986436663,0.0
36,71,"(0.0, 0.0)",0.4758504491959664,0.0
36,79,"(0.0, 0.0)",0.4766408815869655,0.0
36,214,"(0.0, 0.0)",0.47691325207001056,0.0
36,289,"(0.0, 0.0)",0.38188968302377524,0.0
36,335,"(0.0, 0.0)",0.2088017720231391,0.0
36,342,"(0.0, 0.0)",0.49578092944363966,0.0
36,493,"(0.0, 1.0)",0.2468526888652452,0.0
36,504,"(0.0, 1.0)",0.3500318842619846,0.0
36,599,"(0.0, 1.0)",0.30271508056256297,0.0
38,199,"(0.0, 0.0)",0.15344002085506497,0.0
38,366,"(0.0, 0.0)",0.36446987529836267,0.0
38,485,"(0.0, 1.0)",0.38996652420432215,0.0
38,506,"(0.0, 1.0)",0.21773470095509598,0.0
39,472,"(0.0, 1.0)",0.2254926384607769,0.0
41,44,"(0.0, 0.0)",0.48805845961318595,0.0
41,72,"(0.0, 0.0)",0.4156624231272294,0.0
41,197,"(0.0, 0.0)",0.47659626519728016,0.0
41,417,"(0.0, 0.0)",0.2427757195437804,0.0
41,462,"(0.0, 1.0)",0.12020815280171084,0.0
41,563,"(0.0, 1.0)",0.39569771290722333,0.0
41,608,"(0.0, 1.0)",0.42538436736673774,0.0
42,124,"(0.0, 0.0)",0.1253687361346515,0.0
42,403,"(0.0, 0.0)",0.3682787123904966,0.0
42,424,"(0.0, 0.0)",0.4052990254120977,0.0
42,551,"(0.0, 1.0)",0.2504639894276179,0.0
42,581,"(0.0, 1.0)",0.396965854954813,0.0
43,508,"(0.0, 1.0)",0.36818278069459137,0.0
43,593,"(0.0, 1.0)",0.28752881594719765,0.0
44,102,"(0.0, 0.0)",0.282481574620359,0.0
44,129,"(0.0, 0.0)",0.46552089104571587,0.0
44,168,"(0.0, 0.0)",0.18663217836161405,0.0
44,417,"(0.0, 0.0)",0.4924343306472435,0.0
44,462,"(0.0, 1.0)",0.3911406141018849,0.0
44,562,"(0.0, 1.0)",0.18787168493415393,0.0
44,608,"(0.0, 1.0)",0.14691780014688738,0.0
45,53,"(0.0, 0.0)",0.07832017620000706,0.0
45,179,"(0.0, 0.0)",0.11406020340153693,0.0
45,234,"(0.0, 0.0)",0.4803597922391078,0.0
45,302,"(0.0, 0.0)",0.4391663124603244,0.0
45,306,"(0.0, 0.0)",0.4960194451833553,0.0
45,406,"(0.0, 0.0)",0.3979147773079078,0.0
45,447,"(0.0, 0.0)",0.1147721656151819,0.0
45,456,"(0.0, 1.0)",0.35436321761718126,0.0
45,468,"(0.0, 1.0)",0.2258621924979917,0.0
45,481,"(0.0, 1.0)",0.412127286162908,0.0
45,515,"(0.0, 1.0)",0.07571030312976137,0.0
46,87,"(0.0, 0.0)",0.2730349794440234,0.0
46,248,"(0.0, 0.0)",0.49623402745076073,0.0
46,311,"(0.0, 0.0)",0.27369459256624595,0.0
46,316,"(0.0, 0.0)",0.22749250537106158,0.0
46,387,"(0.0, 0.0)",0.3674953605149322,0.0
46,409,"(0.0, 0.0)",0.4722587849897592,0.0
46,415,"(0.0, 0.0)",0.26746642779982904,0.0
46,436,"(0.0, 0.0)",0.33043510709366547,0.0
46,487,"(0.0, 1.0)",0.04200761835667809,0.0
46,587,"(0.0, 1.0)",0.34759384344375055,0.0
47,108,"(0.0, 0.0)",0.43674881797207343,0.0
47,281,"(0.0, 0.0)",0.2863783860559357,0.0
48,170,"(0.0, 0.0)",0.49064757209223187,0.0
48,549,"(0.0, 1.0)",0.33256632421217225,0.0
48,631,"(0.0, 1.0)",0.22115200654753714,0.0
49,172,"(0.0, 0.0)",0.21575349359859808,0.0
50,81,"(0.0, 0.0)",0.41083020823693384,0.0
50,215,"(0.0, 0.0)",0.2916623390155119,0.0
50,252,"(0.0, 0.0)",0.4257047450992293,0.0
50,398,"(0.0, 0.0)",0.4928498757228306,0.0
50,425,"(0.0, 0.0)",0.2875559423833877,0.0
50,589,"(0.0, 1.0)",0.4018869741606475,0.0
51,183,"(0.0, 0.0)",0.34232266942169576,0.0
51,214,"(0.0, 0.0)",0.2740095801244921,0.0
51,273,"(0.0, 0.0)",0.3169698092878876,0.0
51,289,"(0.0, 0.0)",0.21937914668446223,0.0
51,333,"(0.0, 0.0)",0.49663966816999416,0.0
51,342,"(0.0, 0.0)",0.12119657585921802,0.0
51,343,"(0.0, 0.0)",0.37766654604293104,0.0
51,396,"(0.0, 0.0)",0.406085926867694,0.0
51,504,"(0.0, 1.0)",0.09809872578173731,0.0
51,543,"(0.0, 1.0)",0.24726362449822625,0.0
51,554,"(0.0, 1.0)",0.20804761474238828,0.0
51,564,"(0.0, 1.0)",0.34592087245494946,0.0
51,622,"(0.0, 1.0)",0.32124361472252805,0.0
52,92,"(0.0, 0.0)",0.46435118175793927,0.0
52,402,"(0.0, 0.0)",0.47286595352171107,0.0
52,430,"(0.0, 0.0)",0.3089414183951404,0.0
53,179,"(0.0, 0.0)",0.18765484272994695,0.0
53,234,"(0.0, 0.0)",0.41021879527881205,0.0
53,302,"(0.0, 0.0)",0.44037150225689753,0.0
53,406,"(0.0, 0.0)",0.47563029760519226,0.0
53,447,"(0.0, 0.0)",0.16648615558057717,0.0
53,456,"(0.0, 1.0)",0.4218938492085436,0.0
53,468,"(0.0, 1.0)",0.3022711365645085,0.0
53,481,"(0.0, 1.0)",0.4875656366070153,0.0
53,515,"(0.0, 1.0)",0.06948064478688266,0.0
54,176,"(0.0, 0.0)",0.4703041143770725,0.0
54,221,"(0.0, 0.0)",0.3915975102065925,0.0
55,507,"(0.0, 1.0)",0.3466892700964362,0.0
55,538,"(0.0, 1.0)",0.2559730649892678,0.0
56,73,"(0.0, 0.0)",0.24959539258567237,0.0
56,208,"(0.0, 0.0)",0.4455092367168159,0.0
56,441,"(0.0, 0.0)",0.09642613753541786,0.0
56,571,"(0.0, 1.0)",0.15581816325447526,0.0
56,620,"(0.0, 1.0)",0.4192227689427129,0.0
57,79,"(0.0, 0.0)",0.1695726687883447,0.0
57,324,"(0.0, 0.0)",0.389764865014796,0.0
57,451,"(0.0, 0.0)",0.30682374419200914,0.0
57,493,"(0.0, 1.0)",0.4126514873352558,0.0
58,125,"(0.0, 0.0)",0.2567601409876505,0.0
58,128,"(0.0, 0.0)",0.1641341524485364,0.0
58,476,"(0.0, 1.0)",0.4953974666871037,0.0
58,502,"(0.0, 1.0)",0.22584643012454164,0.0
59,293,"(0.0, 0.0)",0.07829840355971243,0.0
60,146,"(0.0, 0.0)",0.12217397431532082,0.0
60,239,"(0.0, 0.0)",0.427000948476704,0.0
60,275,"(0.0, 0.0)",0.13830545903904093,0.0
60,348,"(0.0, 0.0)",0.42241962549105183,0.0
60,416,"(0.0, 0.0)",0.2981225419185833,0.0
60,604,"(0.0, 1.0)",0.2500841658322312,0.0
60,646,"(0.0, 1.0)",0.351779135253926,0.0
61,177,"(0.0, 0.0)",0.4657620100437628,0.0
61,384,"(0.0, 0.0)",0.4913320058779122,0.0
61,440,"(0.0, 0.0)",0.18177472321530097,0.0
62,65,"(0.0, 0.0)",0.3867840741292166,0.0
62,112,"(0.0, 0.0)",0.11338963797455236,0.0
62,474,"(0.0, 1.0)",0.2887801239697786,0.0
62,619,"(0.0, 1.0)",0.20743926822084943,0.0
62,623,"(0.0, 1.0)",0.3887640029632302,0.0
63,75,"(0.0, 0.0)",0.3369314618731841,0.0
63,212,"(0.0, 0.0)",0.23277639485137053,0.0
63,311,"(0.0, 0.0)",0.359267435206699,0.0
63,331,"(0.0, 0.0)",0.4555250267548479,0.0
63,381,"(0.0, 0.0)",0.027875616585110247,0.0
63,387,"(0.0, 0.0)",0.235076540726636,0.0
63,409,"(0.0, 0.0)",0.16631734726119093,0.0
63,436,"(0.0, 0.0)",0.282042727259542,0.0
63,488,"(0.0, 1.0)",0.4658037891644917,0.0
63,597,"(0.0, 1.0)",0.26926702360296767,0.0
63,603,"(0.0, 1.0)",0.2632828137193829,0.0
64,134,"(0.0, 0.0)",0.469308864182217,0.0
64,201,"(0.0, 0.0)",0.4524717118229605,0.0
64,287,"(0.0, 0.0)",0.4951402730540099,0.0
64,408,"(0.0, 0.0)",0.49029490105445217,0.0
64,550,"(0.0, 1.0)",0.4276911268661103,0.0
65,112,"(0.0, 0.0)",0.48537532899808317,0.0
65,310,"(0.0, 0.0)",0.4702202569009623,0.0
65,474,"(0.0, 1.0)",0.35569700589125053,0.0
65,619,"(0.0, 1.0)",0.3478774640588269,0.0
66,85,"(0.0, 0.0)",0.08938377928908853,0.0
66,167,"(0.0, 0.0)",0.3415263533023445,0.0
66,410,"(0.0, 0.0)",0.14951324356055684,0.0
67,148,"(0.0, 0.0)",0.18005376974670634,0.0
67,219,"(0.0, 0.0)",0.08249563624823303,0.0
67,448,"(0.0, 0.0)",0.417898947115211,0.0
67,624,"(0.0, 1.0)",0.42557069917935014,0.0
68,117,"(0.0, 0.0)",0.4562274103996801,0.0
68,196,"(0.0, 0.0)",0.2198905409516232,0.0
68,206,"(0.0, 0.0)",0.11041829558547027,0.0
68,403,"(0.0, 0.0)",0.4834047786276091,0.0
69,155,"(0.0, 0.0)",0.445302874457376,0.0
69,159,"(0.0, 0.0)",0.4323349742965549,0.0
69,195,"(0.0, 0.0)",0.4460973996785911,0.0
69,237,"(0.0, 0.0)",0.442041174552785,0.0
69,312,"(0.0, 0.0)",0.4360865166454893,0.0
69,424,"(0.0, 0.0)",0.227807133338703,0.0
69,595,"(0.0, 1.0)",0.4484234605816259,0.0
70,226,"(0.0, 0.0)",0.1845318400710332,0.0
70,327,"(0.0, 0.0)",0.159123662602389,0.0
70,414,"(0.0, 0.0)",0.24458425950989165,0.0
70,435,"(0.0, 0.0)",0.3358514701471407,0.0
70,484,"(0.0, 1.0)",0.45216759061215267,0.0
70,505,"(0.0, 1.0)",0.36782672551081047,0.0
70,518,"(0.0, 1.0)",0.3129555399733243,0.0
70,570,"(0.0, 1.0)",0.24704448992034267,0.0
70,648,"(0.0, 1.0)",0.43857392763363784,0.0
71,92,"(0.0, 0.0)",0.47609731148158835,0.0
71,93,"(0.0, 0.0)",0.4414209442244379,0.0
71,285,"(0.0, 0.0)",0.1411017363465157,0.0
71,296,"(0.0, 0.0)",0.4865529775882614,0.0
71,335,"(0.0, 0.0)",0.344671162124128,0.0
71,402,"(0.0, 0.0)",0.2666503703353919,0.0
71,430,"(0.0, 0.0)",0.451758884804713,0.0
71,493,"(0.0, 1.0)",0.2961001519756405,0.0
71,529,"(0.0, 1.0)",0.46151555770092567,0.0
71,599,"(0.0, 1.0)",0.2734651897408532,0.0
72,137,"(0.0, 0.0)",0.17777291694743425,0.0
72,197,"(0.0, 0.0)",0.3691878248263304,0.0
72,236,"(0.0, 0.0)",0.4054550160005412,0.0
72,596,"(0.0, 1.0)",0.1478391017288765,0.0
73,441,"(0.0, 0.0)",0.2310009956688452,0.0
73,571,"(0.0, 1.0)",0.17026590968246366,0.0
73,620,"(0.0, 1.0)",0.41610701748468787,0.0
74,144,"(0.0, 0.0)",0.4502875636745915,0.0
74,374,"(0.0, 0.0)",0.21083211330344828,0.0
74,412,"(0.0, 0.0)",0.19776713579359026,0.0
74,500,"(0.0, 1.0)",0.2811141049467326,0.0
74,522,"(0.0, 1.0)",0.1991118529872092,0.0
74,537,"(0.0, 1.0)",0.45542123358491277,0.0
75,131,"(0.0, 0.0)",0.3237147046397409,0.0
75,212,"(0.0, 0.0)",0.3960853443388161,0.0
75,331,"(0.0, 0.0)",0.3762477109565006,0.0
75,381,"(0.0, 0.0)",0.31048494327422616,0.0
75,409,"(0.0, 0.0)",0.3900297039970187,0.0
75,488,"(0.0, 1.0)",0.2894468172220962,0.0
75,597,"(0.0, 1.0)",0.13873925183595734,0.0
75,603,"(0.0, 1.0)",0.2938072327224065,0.0
76,187,"(0.0, 0.0)",0.484438406817628,0.0
77,97,"(0.0, 0.0)",0.27211104350982046,0.0
77,109,"(0.0, 0.0)",0.2649268012112014,0.0
78,314,"(0.0, 0.0)",0.04043772990661504,0.0
78,322,"(0.0, 0.0)",0.2690276193999368,0.0
78,375,"(0.0, 0.0)",0.4797960504214269,0.0
78,637,"(0.0, 1.0)",0.3910381694924357,0.0
79,324,"(0.0, 0.0)",0.2745778578108519,0.0
79,451,"(0.0, 0.0)",0.42362341767187717,0.0
79,493,"(0.0, 1.0)",0.3107557561816076,0.0
80,114,"(0.0, 0.0)",0.4952068254779993,0.0
80,136,"(0.0, 0.0)",0.14429816353647418,0.0
80,267,"(0.0, 0.0)",0.22692117574171042,0.0
80,269,"(0.0, 0.0)",0.26308350385380985,0.0
80,272,"(0.0, 0.0)",0.22690165270442256,0.0
80,286,"(0.0, 0.0)",0.3135204618521777,0.0
80,421,"(0.0, 0.0)",0.3807693527583316,0.0
80,444,"(0.0, 0.0)",0.16652237086950708,0.0
80,465,"(0.0, 1.0)",0.40908636007570987,0.0
80,509,"(0.0, 1.0)",0.4877859571574373,0.0
80,565,"(0.0, 1.0)",0.25690498243513976,0.0
80,611,"(0.0, 1.0)",0.3951735061969667,0.0
81,215,"(0.0, 0.0)",0.12185671914179035,0.0
81,252,"(0.0, 0.0)",0.42150260971908654,0.0
81,313,"(0.0, 0.0)",0.34692392537846173,0.0
81,398,"(0.0, 0.0)",0.4281447652371819,0.0
81,484,"(0.0, 1.0)",0.2390785644929285,0.0
81,518,"(0.0, 1.0)",0.3537801577251097,0.0
81,589,"(0.0, 1.0)",0.2521514624189234,0.0
81,609,"(0.0, 1.0)",0.39798644449277787,0.0
81,636,"(0.0, 1.0)",0.49761009837019027,0.0
81,648,"(0.0, 1.0)",0.27197709462379727,0.0
82,357,"(0.0, 0.0)",0.3607055585931556,0.0
83,521,"(0.0, 1.0)",0.3235352994651427,0.0
83,528,"(0.0, 1.0)",0.4103565279120131,0.0
84,347,"(0.0, 0.0)",0.15562756825189694,0.0
84,366,"(0.0, 0.0)",0.38639126542922686,0.0
84,485,"(0.0, 1.0)",0.4215292753771688,0.0
84,514,"(0.0, 1.0)",0.10855823322070125,0.0
85,167,"(0.0, 0.0)",0.39525157811196254,0.0
85,410,"(0.0, 0.0)",0.19009274052419264,0.0
86,210,"(0.0, 0.0)",0.30716344183512356,0.0
86,392,"(0.0, 0.0)",0.15444847037119025,0.0
86,452,"(0.0, 0.0)",0.08816013838464565,0.0
86,480,"(0.0, 1.0)",0.4460923895338221,0.0
86,594,"(0.0, 1.0)",0.4562267199540184,0.0
86,598,"(0.0, 1.0)",0.4449088558345408,0.0
87,311,"(0.0, 0.0)",0.3640222658025216,0.0
87,316,"(0.0, 0.0)",0.43706752338740246,0.0
87,387,"(0.0, 0.0)",0.3588844103607719,0.0
87,409,"(0.0, 0.0)",0.47422266921774203,0.0
87,415,"(0.0, 0.0)",0.4254075340188559,0.0
87,436,"(0.0, 0.0)",0.3610185867791299,0.0
87,487,"(0.0, 1.0)",0.24171259793398867,0.0
87,587,"(0.0, 1.0)",0.3231235367471701,0.0
89,143,"(0.0, 0.0)",0.29280070013577103,0.0
89,180,"(0.0, 0.0)",0.33461418081127314,0.0
89,288,"(0.0, 0.0)",0.21395593004167549,0.0
89,303,"(0.0, 0.0)",0.3096614441611963,0.0
89,304,"(0.0, 0.0)",0.2901310393598049,0.0
89,325,"(0.0, 0.0)",0.48075866086842434,0.0
89,475,"(0.0, 1.0)",0.22196091998367207,0.0
89,537,"(0.0, 1.0)",0.4659336540753353,0.0
89,578,"(0.0, 1.0)",0.3424919415110405,0.0
90,197,"(0.0, 0.0)",0.32174635973076693,0.0
90,382,"(0.0, 0.0)",0.48589885778832975,0.0
90,419,"(0.0, 0.0)",0.11638049664784256,0.0
90,539,"(0.0, 1.0)",0.49782033907827133,0.0
90,585,"(0.0, 1.0)",0.12356670263465909,0.0
91,188,"(0.0, 0.0)",0.4604053105688506,0.0
91,383,"(0.0, 0.0)",0.48545332422385934,0.0
92,93,"(0.0, 0.0)",0.13409399688278356,0.0
92,221,"(0.0, 0.0)",0.23760507149470186,0.0
92,285,"(0.0, 0.0)",0.3399694250958354,0.0
92,296,"(0.0, 0.0)",0.3452457820162348,0.0
92,402,"(0.0, 0.0)",0.2570238315798691,0.0
92,430,"(0.0, 0.0)",0.19902185809603246,0.0
92,529,"(0.0, 1.0)",0.29610474498055567,0.0
93,221,"(0.0, 0.0)",0.16522920444038341,0.0
93,285,"(0.0, 0.0)",0.3254129223002541,0.0
93,296,"(0.0, 0.0)",0.21157610923731723,0.0
93,402,"(0.0, 0.0)",0.29431535807700576,0.0
93,430,"(0.0, 0.0)",0.3117464675020318,0.0
93,529,"(0.0, 1.0)",0.1621437016969825,0.0
94,218,"(0.0, 0.0)",0.4478222861805876,0.0
94,246,"(0.0, 0.0)",0.48157394032486206,0.0
95,171,"(0.0, 0.0)",0.1404844475377955,0.0
95,349,"(0.0, 0.0)",0.2852562707461501,0.0
95,389,"(0.0, 0.0)",0.4736655571180964,0.0
95,401,"(0.0, 0.0)",0.3501256060330355,0.0
95,404,"(0.0, 0.0)",0.12525174649480522,0.0
95,497,"(0.0, 1.0)",0.2560661047464136,0.0
96,183,"(0.0, 0.0)",0.2251752428665317,0.0
96,201,"(0.0, 0.0)",0.14666304919781564,0.0
96,273,"(0.0, 0.0)",0.47198360141005363,0.0
96,287,"(0.0, 0.0)",0.08094152210083544,0.0
96,342,"(0.0, 0.0)",0.44653014455913254,0.0
96,372,"(0.0, 0.0)",0.4652435921106239,0.0
96,379,"(0.0, 0.0)",0.3215651877924616,0.0
96,396,"(0.0, 0.0)",0.2130464738032559,0.0
96,408,"(0.0, 0.0)",0.4986920993960074,0.0
96,543,"(0.0, 1.0)",0.41127723010154915,0.0
